Manufacturer;Model Number;Description;Nameplate Pmax;PTC;A_c;N_s;N_p;BIPV;Nameplate Isc;Nameplate Voc;Nameplate Ipmax;Nameplate Vpmax;Average NOCT;CONSPmax;CONSIsc;CONSVoc;CONSIpmax;CONSVpmax;IPmax, low;VPmax, low;IPmax, NOCT;VPmax, NOCT;Mounting;Type;Short Side;Long Side
;;;(W);;(m2);;;;(A);(V);(A);(V);(°C);(%/°C);(%/C);(%/C);(%/C);(%/C);(A);(V);(A);(V);;;(m);(m)
S-Energy Co., Ltd.;SN265P-15;265 W Polycrystalline Module;265;240,6;1,663;60;1;N;9,04;38,1;8,64;30,7;45,3;-0,43781;0,051397;-0,314933;-0,028037;-0,400997;1,67;31,01;6,89;28,35;Rack;Flat Plate;0,999;1,665
S-Energy Co., Ltd.;SN270P-10;270W, 60 Cell Poly c-Si PV Module;270;248,4;1,58;60;;N;9,1;38,3;8,72;30,9;45,3;-0,388;0,06;-0,3;0,01;-0,398;1,7;29,69;6,94;28,34;;;;
S-Energy Co., Ltd.;SN275M-10(B);275 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;275;247,1;1,58;60;;N;9,23;38,2;8,9;30,8;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,77;30,18;7,05;28;;;;
S-Energy Co., Ltd.;SN280M-10;60 Cell PERC Mono c-Si PV Module White Backsheet;280;255,5;1,58;60;;N;9,29;38,3;8,79;31,9;47,74;-0,383;0,04;-0,284;-0,004;-0,38;1,825;31,45;7,314;29,608;;;;
S-Energy Co., Ltd.;SN280M-10(B);280 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;280;251,7;1,58;60;;N;9,29;38,3;8,95;31,2;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,78;30,57;7,09;28,4;;;;
S-Energy Co., Ltd.;SN285M-10;60 Cell PERC Mono c-Si PV Module White Backsheet;285;260,2;1,58;60;;N;9,37;38,4;8,87;32,1;47,74;-0,383;0,04;-0,284;-0,004;-0,38;1,825;31,45;7,314;29,608;;;;
S-Energy Co., Ltd.;SN285M-10(B);285 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;285;256,4;1,58;60;;N;9,37;38,4;9;31,6;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,79;30,97;7,13;28,7;;;;
S-Energy Co., Ltd.;SN290M-10;60 Cell PERC Mono c-Si PV Module White Backsheet;290;264,9;1,58;60;;N;9,63;39,6;9,05;32;47,74;-0,383;0,04;-0,284;-0,004;-0,38;1,825;31,45;7,314;29,608;;;;
S-Energy Co., Ltd.;SN290M-10(B);290 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;290;261;1,58;60;;N;9,63;39,6;9,05;32;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,8;31,36;7,17;29,1;;;;
S-Energy Co., Ltd.;SN295M-10;60 Cell PERC Mono c-Si PV Module White Backsheet;295;269,6;1,58;60;;N;9,66;39,7;9,1;32,4;47,74;-0,383;0,04;-0,284;-0,004;-0,38;1,825;31,45;7,314;29,608;;;;
S-Energy Co., Ltd.;SN295M-10(B);295 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;295;265,7;1,58;60;;N;9,66;39,7;9,1;32,4;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,81;31,75;7,21;29,5;;;;
S-Energy Co., Ltd.;SN295P-10;295 W Polycrystalline Module;295;266,5;1,95;72;1;N;8,85;44,8;8,39;35,2;46,9;-0,42;0,05;-0,31;0,06;-0,41;1,66;34,55;6,73;32,23;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN295P-15;295 W Polycrystalline Module;295;267,5;1,983;72;1;N;8,85;44,8;8,4;35,1;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,62;34,22;6,66;32,36;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SN300M-10;60 Cell PERC Mono c-Si PV Module White Backsheet;300;274,3;1,58;60;;N;9,68;39,9;9,14;32,8;47,74;-0,383;0,04;-0,284;-0,004;-0,38;1,825;31,45;7,314;29,608;;;;
S-Energy Co., Ltd.;SN300M-10(B);300 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;300;270,3;1,58;60;;N;9,68;39,9;9,14;32,8;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,82;32,14;7,24;29,8;;;;
S-Energy Co., Ltd.;SN300P-10;300 W Polycrystalline Module;300;271,2;1,95;72;1;N;8,88;44,9;8,44;35,5;46,9;-0,42;0,05;-0,31;0,06;-0,41;1,67;34,85;6,77;32,51;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN300P-15;300 W Polycrystalline Module;300;272,2;1,983;72;1;N;8,88;44,9;8,44;35,6;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,63;34,71;6,69;32,82;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SN305M-10(B);305 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;305;275;1,58;60;;N;9,71;40,1;9,18;33,2;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,82;32,53;7,27;30,2;;;;
S-Energy Co., Ltd.;SN305M-10T;305 W, 60 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;305;283;1,61;60;1;N;9,83;40;9,3;32,8;45,3;-0,361;0,038;-0,271;;;1,83;32,4;7,36;30,9;;;;
S-Energy Co., Ltd.;SN305P-10;305 W Polycrystalline Module;305;275,8;1,95;72;1;N;8,9;45,1;8,47;36;46,9;-0,42;0,05;-0,31;0,06;-0,41;1,68;35,34;6,79;32,97;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN305P-15;305 W Polycrystalline Module;305;276,8;1,983;72;1;N;8,9;45,1;8,47;36;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,64;35,1;6,72;33,19;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SN310M-10(B);310 W, 60 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;310;279,7;1,58;60;;N;9,74;40,4;9,22;33,6;50,9;-0,388;0,035;-0,283;-0,016;-0,375;1,83;32,93;7,3;30,6;;;;
S-Energy Co., Ltd.;SN310M-10T;310 W, 60 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;310;287,8;1,61;60;1;N;9,92;40,2;9,4;33;45,3;-0,361;0,038;-0,271;;;1,85;32,6;7,44;31,1;;;;
S-Energy Co., Ltd.;SN310P-10;310 W Polycrystalline Module;310;280,5;1,95;72;1;N;8,96;45,4;8,54;36,3;46,9;-0,42;0,05;-0,31;0,06;-0,41;1,69;35,63;6,85;33,24;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN310P-15;310 W Polycrystalline Module;310;281,5;1,983;72;1;N;8,96;45,4;8,54;36,3;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,65;35,39;6,77;33,47;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SN315M-10T;315 W, 60 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;315;292,5;1,61;60;1;N;10,01;40,4;9,49;33,2;45,3;-0,361;0,038;-0,271;;;1,86;32,8;7,51;31,3;;;;
S-Energy Co., Ltd.;SN315P-10;315 W Polycrystalline Module;315;285,1;1,95;72;1;N;9,01;45,8;8,52;36,6;46,9;-0,42;0,05;-0,31;0,06;-0,41;1,69;35,93;6,83;33,52;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN315P-15;315 W Polycrystalline Module;315;286,2;1,983;72;1;N;9,01;45,6;8,61;36,6;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,66;35,68;6,83;33,75;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SC20-60MAE-320V;320 W, 120 half cut cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;320;295,8;1,68;60;2;N;10,17;40,2;9,61;33,3;47,1;-0,348;0,042;-0,27;;;1,86;32,4;7,55;31,3;;;;
S-Energy Co., Ltd.;SC20-60MBE-320V;320 W, 120 half cut cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;320;295,8;1,68;60;2;N;10,17;40,2;9,61;33,3;47,1;-0,348;0,042;-0,27;;;1,86;32,4;7,55;31,3;;;;
S-Energy Co., Ltd.;SC20-60MCE-320V;320 W, 120 half cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;320;295,8;1,68;60;2;N;10,17;40,2;9,61;33,3;47,1;-0,348;0,042;-0,27;;;1,86;32,4;7,55;31,3;;;;
S-Energy Co., Ltd.;SN20-60MAE-320V;320 W, 60 cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;320;294,5;1,66;60;1;N;10,12;40,6;9,59;33,4;47;-0,37;0,041;-0,271;;;1,89;32,32;7,56;30,6;;;;
S-Energy Co., Ltd.;SN20-60MBE-320V;320 W, 60 cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;320;294,5;1,66;60;1;N;10,12;40,6;9,59;33,4;47;-0,37;0,041;-0,271;;;1,89;32,32;7,56;30,6;;;;
S-Energy Co., Ltd.;SN20-60MCE-320V;320 W, 60 cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;320;294,5;1,66;60;1;N;10,12;40,6;9,59;33,4;47;-0,37;0,041;-0,271;;;1,89;32,32;7,56;30,6;;;;
S-Energy Co., Ltd.;SN320P-10;320 W Polycrystalline Module;320;291;1,95;72;1;N;9,07;45,9;8,68;36,9;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,68;35,97;6,89;34,02;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN320P-15;320 W Polycrystalline Module;320;290,8;1,983;72;1;N;9,07;45,9;8,68;36,9;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,68;35,97;6,89;34,02;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SC20-60MAE-325V;325 W, 120 half cut cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;325;300,6;1,68;60;2;N;10,28;40,4;9,71;33,5;47,1;-0,348;0,042;-0,27;;;1,88;32,6;7,62;31,5;;;;
S-Energy Co., Ltd.;SC20-60MBE-325V;325 W, 120 half cut cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;325;300,6;1,68;60;2;N;10,28;40,4;9,71;33,5;47,1;-0,348;0,042;-0,27;;;1,88;32,6;7,62;31,5;;;;
S-Energy Co., Ltd.;SC20-60MCE-325V;325 W, 120 half cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;325;300,6;1,68;60;2;N;10,28;40,4;9,71;33,5;47,1;-0,348;0,042;-0,27;;;1,88;32,6;7,62;31,5;;;;
S-Energy Co., Ltd.;SN20-60MAE-325V;325 W, 60 cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;325;299,3;1,66;60;1;N;10,24;40,7;9,68;33,6;47;-0,37;0,041;-0,271;;;1,9;32,52;7,63;30,7;;;;
S-Energy Co., Ltd.;SN20-60MBE-325V;325 W, 60 cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;325;299,3;1,66;60;1;N;10,24;40,7;9,68;33,6;47;-0,37;0,041;-0,271;;;1,9;32,52;7,63;30,7;;;;
S-Energy Co., Ltd.;SN20-60MCE-325V;325 W, 60 cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;325;299,3;1,66;60;1;N;10,24;40,7;9,68;33,6;47;-0,37;0,041;-0,271;;;1,9;32,52;7,63;30,7;;;;
S-Energy Co., Ltd.;SN325P-10;325 W Polycrystalline Module;325;295,6;1,95;72;1;N;9,1;46;8,72;37,3;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,68;36,36;6,92;34,39;Rack;Flat Plate;0,99;1,97
S-Energy Co., Ltd.;SN325P-15;325 W Polycrystalline Module;325;295,5;1,983;72;1;N;9,1;46;8,72;37,3;46,7;-0,407356;0,043386;-0,296916;-0,015819;-0,392479;1,68;36,36;6,92;34,39;Rack;Flat Plate;0,999;1,985
S-Energy Co., Ltd.;SC20-60MAE-330V;330 W, 120 half cut cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;330;305,3;1,68;60;2;N;10,35;40,6;9,8;33,7;47,1;-0,348;0,042;-0,27;;;1,9;32,79;7,69;31,7;;;;
S-Energy Co., Ltd.;SC20-60MBE-330V;330 W, 120 half cut cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;330;305,3;1,68;60;2;N;10,35;40,6;9,8;33,7;47,1;-0,348;0,042;-0,27;;;1,9;32,79;7,69;31,7;;;;
S-Energy Co., Ltd.;SC20-60MCE-330V;330 W, 120 half cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;330;305,3;1,68;60;2;N;10,35;40,6;9,8;33,7;47,1;-0,348;0,042;-0,27;;;1,9;32,79;7,69;31,7;;;;
S-Energy Co., Ltd.;SN330M-10(B);330 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;330;292,8;1,89;72;;N;9,28;45,1;8,91;37,1;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,74;42,9;6,97;33,6;;;;
S-Energy Co., Ltd.;SC20-60MAE-335V;335 W, 120 half cut cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;335;310,1;1,68;60;2;N;10,42;40,8;9,89;33,9;47,1;-0,348;0,042;-0,27;;;1,91;32,98;7,77;31,8;;;;
S-Energy Co., Ltd.;SC20-60MBE-335V;335 W, 120 half cut cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;335;310,1;1,68;60;2;N;10,42;40,8;9,89;33,9;47,1;-0,348;0,042;-0,27;;;1,91;32,98;7,77;31,8;;;;
S-Energy Co., Ltd.;SC20-60MCE-335V;335 W, 120 half cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;335;310,1;1,68;60;2;N;10,42;40,8;9,89;33,9;47,1;-0,348;0,042;-0,27;;;1,91;32,98;7,77;31,8;;;;
S-Energy Co., Ltd.;SN335M-10(B);335 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;335;297,4;1,89;72;;N;9,32;45,2;8,95;37,4;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,75;43,25;7;33,8;;;;
S-Energy Co., Ltd.;SC20-60MAE-340V;340 W, 120 half cut cell monocrystalline module, white backsheet, white frame, 1000V max system Vdc;340;314,8;1,68;60;2;N;10,52;41;9,98;34,1;47,1;-0,348;0,042;-0,27;;;1,93;33,18;7,84;32;;;;
S-Energy Co., Ltd.;SC20-60MBE-340V;340 W, 120 half cut cell monocrystalline module, black backsheet, black frame, 1000V max system Vdc;340;314,8;1,68;60;2;N;10,52;41;9,98;34,1;47,1;-0,348;0,042;-0,27;;;1,93;33,18;7,84;32;;;;
S-Energy Co., Ltd.;SC20-60MCE-340V;340 W, 120 half cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;340;314,8;1,68;60;2;N;10,52;41;9,98;34,1;47,1;-0,348;0,042;-0,27;;;1,93;33,18;7,84;32;;;;
S-Energy Co., Ltd.;SN340M-10;72 Cell PERC Mono c -Si PV Module White Backsheet;340;313,1;1,89;72;;N;9,38;45,2;8,93;38,1;46,06;-0,376;0,039;-0,281;0,006;-0,381;1,828;38,09;9,155;36,013;;;;
S-Energy Co., Ltd.;SN340M-10(B);340 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;340;302;1,89;72;;N;9,38;45,2;8,98;37,7;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,75;43,59;7,02;34,1;;;;
S-Energy Co., Ltd.;SN345M-10;72 Cell PERC Mono c -Si PV Module White Backsheet;345;317,8;1,89;72;;N;9,41;45,3;8,96;38,5;46,06;-0,376;0,039;-0,281;0,006;-0,381;1,828;38,09;9,155;36,013;;;;
S-Energy Co., Ltd.;SN345M-10(B);345 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;345;306,6;1,89;72;;N;9,41;45,3;9,11;38;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,78;43,94;7,12;34,4;;;;
S-Energy Co., Ltd.;SL40-60MAI-350V;350 W, 120 half-cut cell monocrystalline module, white backsheet, silver frame, 1000V max system Vdc;350;324,4;1,83;60;2;N;10,78;41,4;10,15;34,5;45,2;-0,371;0,056;-0,289;;;2,03;33,89;8,02;32,5;;;;
S-Energy Co., Ltd.;SL40-60MBI-350V;350 W, 120 half-cut cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;350;324,4;1,83;60;2;N;10,78;41,4;10,15;34,5;45,2;-0,371;0,056;-0,289;;;2,03;33,89;8,02;32,5;;;;
S-Energy Co., Ltd.;SL40-60MCI-350V;350 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;350;324,4;1,83;60;2;N;10,78;41,4;10,15;34,5;45,2;-0,371;0,056;-0,289;;;2,03;33,89;8,02;32,5;;;;
S-Energy Co., Ltd.;SN350M-10;72 Cell PERC Mono c -Si PV Module White Backsheet;350;322,5;1,89;72;;N;9,68;46,7;9,14;38,3;46,06;-0,376;0,039;-0,281;0,006;-0,381;1,828;38,09;9,155;36,013;;;;
S-Energy Co., Ltd.;SN350M-10(B);350 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;350;311,2;1,89;72;;N;9,68;46,7;9,14;38,3;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,79;44,29;7,15;34,6;;;;
S-Energy Co., Ltd.;SL40-60MAI-355V;355 W, 120 half-cut cell monocrystalline module, white backsheet, silver frame, 1000V max system Vdc;355;329,1;1,83;60;2;N;11,26;40,3;10,51;33,8;45,2;-0,371;0,056;-0,289;;;2,1;33,2;8,3;31,8;;;;
S-Energy Co., Ltd.;SL40-60MBI-355V;355 W, 120 half-cut cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;355;329,1;1,83;60;2;N;11,26;40,3;10,51;33,8;45,2;-0,371;0,056;-0,289;;;2,1;33,2;8,3;31,8;;;;
S-Energy Co., Ltd.;SL40-60MCI-355V;355 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;355;329,1;1,83;60;2;N;11,26;40,3;10,51;33,8;45,2;-0,371;0,056;-0,289;;;2,1;33,2;8,3;31,8;;;;
S-Energy Co., Ltd.;SN355M-10;72 Cell PERC Mono c -Si PV Module White Backsheet;355;327,3;1,89;72;;N;9,71;46,8;9,18;38,7;46,06;-0,376;0,039;-0,281;0,006;-0,381;1,828;38,09;9,155;36,013;;;;
S-Energy Co., Ltd.;SN355M-10(B);355 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;355;315,8;1,89;72;;N;9,71;46,8;9,18;38,7;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,79;44,75;7,18;35;;;;
S-Energy Co., Ltd.;SL40-60MAI-360V;360 W, 120 half-cut cell monocrystalline module, white backsheet, silver frame, 1000V max system Vdc;360;333,9;1,83;60;2;N;11,35;40,5;10,59;34;45,2;-0,371;0,056;-0,289;;;2,12;33,4;8,36;32;;;;
S-Energy Co., Ltd.;SL40-60MBI-360V;360 W, 120 half-cut cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;360;333,9;1,83;60;2;N;11,35;40,5;10,59;34;45,2;-0,371;0,056;-0,289;;;2,12;33,4;8,36;32;;;;
S-Energy Co., Ltd.;SL40-60MCI-360V;360 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;360;333,9;1,83;60;2;N;11,35;40,5;10,59;34;45,2;-0,371;0,056;-0,289;;;2,12;33,4;8,36;32;;;;
S-Energy Co., Ltd.;SL45-60MAI-360V;360 W, 120 half-cut cell monocrystalline module, white backsheet and frame, 1500V max system Vdc;360;333,6;1,83;60;2;N;11,35;40,5;10,59;34;45,8;-0,363;0,047;-0,281;;;2,22;33,29;8,64;31,9;;;;
S-Energy Co., Ltd.;SL45-60MCI-360V;360 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1500V max system Vdc;360;333,6;1,83;60;2;N;11,35;40,5;10,59;34;45,8;-0,363;0,047;-0,281;;;2,22;33,29;8,64;31,9;;;;
S-Energy Co., Ltd.;SN360M-10;72 Cell PERC Mono c -Si PV Module White Backsheet;360;332;1,89;72;;N;9,72;47;9,21;39,1;46,06;-0,376;0,039;-0,281;0,006;-0,381;1,828;38,09;9,155;36,013;;;;
S-Energy Co., Ltd.;SN360M-10(B);360 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;360;320,5;1,89;72;;N;9,72;47;9,21;39,1;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,8;45,21;7,2;35,4;;;;
S-Energy Co., Ltd.;SN360M-10T;360 W, 72 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;360;334,8;1,92;72;1;N;9,67;47,7;9,19;39,2;44,5;-0,363;0,039;-0,27;;;1,82;38,51;7,28;37,1;;;;
S-Energy Co., Ltd.;SL40-60MAI-365V;365 W, 120 half-cut cell monocrystalline module, white backsheet, silver frame, 1000V max system Vdc;365;338,6;1,83;60;2;N;11,43;40,7;10,68;34,2;45,2;-0,371;0,056;-0,289;;;2,13;33,59;8,43;32,2;;;;
S-Energy Co., Ltd.;SL40-60MBI-365V;365 W, 120 half-cut cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;365;338,6;1,83;60;2;N;11,43;40,7;10,68;34,2;45,2;-0,371;0,056;-0,289;;;2,13;33,59;8,43;32,2;;;;
S-Energy Co., Ltd.;SL40-60MCI-365V;365 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;365;338,6;1,83;60;2;N;11,43;40,7;10,68;34,2;45,2;-0,371;0,056;-0,289;;;2,13;33,59;8,43;32,2;;;;
S-Energy Co., Ltd.;SL45-60MAI-365V;365 W, 120 half-cut cell monocrystalline module, white backsheet and frame, 1500V max system Vdc;365;338,3;1,83;60;2;N;11,43;40,7;10,68;34,2;45,8;-0,363;0,047;-0,281;;;2,24;33,48;8,71;32,1;;;;
S-Energy Co., Ltd.;SL45-60MCI-365V;365 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1500V max system Vdc;365;338,3;1,83;60;2;N;11,43;40,7;10,68;34,2;45,8;-0,363;0,047;-0,281;;;2,24;33,48;8,71;32,1;;;;
S-Energy Co., Ltd.;SN365M-10(B);365 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;365;325,1;1,89;72;;N;9,74;47,2;9,25;39,4;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,81;45,56;7,23;35,6;;;;
S-Energy Co., Ltd.;SN365M-10T;365 W, 72 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;365;339,6;1,92;72;1;N;9,75;47,9;9,27;39,4;44,5;-0,363;0,039;-0,27;;;1,83;38,7;7,34;37,3;;;;
S-Energy Co., Ltd.;SL40-60MAI-370V;370 W, 120 half-cut cell monocrystalline module, white backsheet, silver frame, 1000V max system Vdc;370;343,4;1,83;60;2;N;11,52;40,9;10,76;34,4;45,2;-0,371;0,056;-0,289;;;2,15;33,79;8,5;32,4;;;;
S-Energy Co., Ltd.;SL40-60MBI-370V;370 W, 120 half-cut cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;370;343,4;1,83;60;2;N;11,52;40,9;10,76;34,4;45,2;-0,371;0,056;-0,289;;;2,15;33,79;8,5;32,4;;;;
S-Energy Co., Ltd.;SL40-60MCI-370V;370 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;370;343,4;1,83;60;2;N;11,52;40,9;10,76;34,4;45,2;-0,371;0,056;-0,289;;;2,15;33,79;8,5;32,4;;;;
S-Energy Co., Ltd.;SL45-60MAI-370V;370 W, 120 half-cut cell monocrystalline module, white backsheet and frame, 1500V max system Vdc;370;343,1;1,83;60;2;N;11,52;40,9;10,76;34,4;45,8;-0,363;0,047;-0,281;;;2,25;33,68;8,78;32,3;;;;
S-Energy Co., Ltd.;SL45-60MCI-370V;370 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1500V max system Vdc;370;343,1;1,83;60;2;N;11,52;40,9;10,76;34,4;45,8;-0,363;0,047;-0,281;;;2,25;33,68;8,78;32,3;;;;
S-Energy Co., Ltd.;SN370M-10(B);370 W, 72 cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;370;329,7;1,89;72;;N;9,76;47,5;9,29;39,7;54,1;-0,384;0,036;-0,282;-0,015;-0,373;1,81;45,91;7,27;35,9;;;;
S-Energy Co., Ltd.;SN370M-10T;370 W, 72 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;370;344,4;1,92;72;1;N;9,83;48,1;9,35;39,6;44,5;-0,363;0,039;-0,27;;;1,85;38,9;7,4;37,5;;;;
S-Energy Co., Ltd.;SL45-60MAI-375V;375 W, 120 half-cut cell monocrystalline module, white backsheet and frame, 1500V max system Vdc;375;347,9;1,83;60;2;N;11,6;41,1;10,84;34,6;45,8;-0,363;0,047;-0,281;;;2,27;33,87;8,84;32,5;;;;
S-Energy Co., Ltd.;SL45-60MCI-375V;375 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1500V max system Vdc;375;347,9;1,83;60;2;N;11,6;41,1;10,84;34,6;45,8;-0,363;0,047;-0,281;;;2,27;33,87;8,84;32,5;;;;
S-Energy Co., Ltd.;SN375M-10T;375 W, 72 cell monocrystalline module, black or white backsheet, black frame, 1000V max system Vdc;375;349,2;1,92;72;1;N;9,92;48,3;9,43;39,8;44,5;-0,363;0,039;-0,27;;;1,86;39,1;7,47;37,6;;;;
S-Energy Co., Ltd.;SC25-72MAE-380V;380 W, 144 half-cut cell monocrystalline module, white backsheet and frame, 1500V max system Vdc;380;351,7;1,99;72;2;N;10,06;48,1;9,53;39,9;44,3;-0,394;0,035;-0,259;;;1,9;38,1;7,54;37,5;;;;
S-Energy Co., Ltd.;SC25-72MCE-380V;380 W, 144 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;380;351,7;1,99;72;2;N;10,06;48,1;9,53;39,9;44,3;-0,394;0,035;-0,259;;;1,9;38,1;7,54;37,5;;;;
S-Energy Co., Ltd.;SL45-60MAI-380V;380 W, 120 half-cut cell monocrystalline module, white backsheet and frame, 1500V max system Vdc;380;352,7;1,83;60;2;N;11,69;41,3;10,92;34,8;45,8;-0,363;0,047;-0,281;;;2,29;34,07;8,91;32,6;;;;
S-Energy Co., Ltd.;SL45-60MCI-380V;380 W, 120 half-cut cell monocrystalline module, white backsheet, black frame, 1500V max system Vdc;380;352,7;1,83;60;2;N;11,69;41,3;10,92;34,8;45,8;-0,363;0,047;-0,281;;;2,29;34,07;8,91;32,6;;;;
S-Energy Co., Ltd.;SC20-72MAE-385V;385 W, 144 half-cut cell monocrystalline module, white backsheet and frame, 1000V max system Vdc;385;356,2;1,99;72;2;N;10,12;48,4;9,59;40,2;44,4;-0,395;0,037;-0,258;;;1,87;39,45;7,58;38,1;;;;
S-Energy Co., Ltd.;SC20-72MBE-385V;385 W, 144 half-cut cell monocrystalline module, black backsheet and frame, 1000V max system Vdc;385;356,2;1,99;72;2;N;10,12;48,4;9,59;40,2;44,4;-0,395;0,037;-0,258;;;1,87;39,45;7,58;38,1;;;;
S-Energy Co., Ltd.;SC20-72MCE-385V;385 W, 144 half-cut cell monocrystalline module, white backsheet, black frame, 1000V max system Vdc;385;356,2;1,99;72;2;N;10,12;48,4;9,59;40,2;44,4;-0,395;0,037;-0,258;;;1,87;39,45;7,58;38,1;;;;
