Manufacturer Name,Model Number,Description,Maximum Continuous Output Power at Unity Power Factor,Nominal Voltage,Weighted Efficiency,Night Tare Loss,Power Rating. Continuous. 40 deg C,"Night
Tare Loss. 40 deg C",Voltage Minimum,Voltage Nominal,Voltage Maximum,Power Level,Power Level,Power Level,Power Level,Power Level,Power Level,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vmin.,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vnom,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax,Efficiency Vmax
,,,(kW),(Vac),(%),(W),(kW),(W),(Vdc),(Vdc),(Vdc),10% (kW),20% (kW),30% (kW),50% (kW),75% (kW),100% (kW),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%),10% Pwr Lvl (%),20% Pwr Lvl (%),30% Pwr Lvl (%),50% Pwr Lvl (%),75% Pwr Lvl (%),100% Pwr Lvl (%),Wtd (%)
Shenzhen Growatt New Energy Co.. Ltd.,SPH 4600TL BL-US [240V],4.6 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,4.598,240,95,15.128,,,180,380,480,0.4597725,0.919545,1.3793175,2.2988625,3.44829375,4.597725,86.92259147,92.04953714,93.30791546,94.90952048,95.25376735,95.1880057,94.45122665,86.86808295,92.43002565,94.55669029,95.89695693,96.23231983,96.20770963,95.39490338,85.49769267,91.48865674,93.60351262,95.43266127,96.28214936,96.11639137,95.10297965
Shenzhen Growatt New Energy Co.. Ltd.,MIN 5000TL-XH-US [240V],4.943 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,4.943,240,97.5,1.593,,,210,380,480,0.494322,0.988644,1.482966,2.47161,3.707415,4.94322,94.26736671,96.0278665,96.61765771,96.96880832,96.79762304,96.46260308,96.65552703,95.82744667,97.647558,97.99288996,98.19771931,98.02620092,97.77570276,97.93881524,95.15481203,97.21551349,97.70050641,97.98016335,97.81702084,97.60886798,97.69032767
Shenzhen Growatt New Energy Co.. Ltd.,SPH 5000TL BL-US [240V],4.95 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,4.954,240,95,15.128,,,230,380,480,0.495367,0.990734,1.486101,2.476835,3.7152525,4.95367,88.26736671,92.0278665,93.91765771,95.16880832,95.59762304,95.46260308,94.82752703,88.82744667,93.647558,94.59288996,96.19771931,96.52620092,95.97570276,95.74581524,86.65481203,92.41551349,93.70050641,95.58016335,96.11702084,96.10886798,95.15032767
Shenzhen Growatt New Energy Co.. Ltd.,SPH 6000TL BL-US [240V],5.86 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,5.864,240,96,15.128,,,230,380,480,0.586433,1.172866,1.759299,2.932165,4.3982475,5.86433,91.58160281,94.36039048,94.95395749,95.59154368,95.62795436,95.63975677,95.31478636,93.96577117,96.30207793,96.57995075,96.81420732,96.75581833,96.52155897,96.60097403,93.92662239,95.97007143,96.38283794,96.83432445,96.71143459,96.4756627,96.53756062
Shenzhen Growatt New Energy Co.. Ltd.,MIN 6000TL-XH-US [240V],5.918 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,5.918,240,97,1.593,,,170,380,480,0.591775,1.18355,1.775325,2.958875,4.4383125,5.91775,93.49312456,95.071291,96.00912836,96.5067759,96.53749153,96.27697488,96.25952713,96.28355113,97.62350238,97.99501232,98.03233386,97.74045426,97.64068313,97.76318367,95.28287555,97.09345986,97.48994827,97.82790395,97.699789,97.4333255,97.56119608
Shenzhen Growatt New Energy Co.. Ltd.,MIN 7600TL-XH-US [240V],7.524 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter,7.524,240,97.5,1.593,,,212,380,480,0.752419,1.504838,2.257257,3.762095,5.6431425,7.52419,94.83208254,96.24428378,96.93715893,97.13586723,97.05492336,96.46805942,96.89900103,96.1030675,97.81999667,98.01033914,98.18748559,98.0301911,97.40812315,97.94214264,95.21910959,97.20338159,97.68378531,97.87494103,97.79265745,97.37820389,97.64374396
Shenzhen Growatt New Energy Co.. Ltd.,MIN 8200TL-XH-US [240V],8.2 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,8.251,240,97.5,10,,,250,380,480,0.82514,1.65028,2.47542,4.1257,6.18855,8.2514,93.92576667,96.12466667,96.81426667,97.2666,97.26166667,97.07206667,97.00924867,95.5722,97.48633333,97.99163333,98.23906667,98.1842,98.0166,98.02486067,93.77426667,96.67336667,97.48676667,97.96093333,97.96600278,97.9229,97.67297347
Shenzhen Growatt New Energy Co.. Ltd.,MIN 9000TL-XH-US [240V],9 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,9.063,240,97.5,10,,,250,380,480,0.90625,1.8125,2.71875,4.53125,6.796875,9.0625,94.23843333,96.2702,96.90796667,97.32346667,97.20003333,97.0403,97.017964,95.94816667,97.6026,98.07066667,98.25153333,98.1428,97.9914,98.03461267,94.3716,96.8985,97.63473333,98.0229,98.0409,97.9412,97.779503
Shenzhen Growatt New Energy Co.. Ltd.,MIN 10000TL-XH-US [240V],10 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,10.082,240,97.5,10,,,250,380,480,1.0082,2.0164,3.0246,5.041,7.5615,10.082,95.12756667,96.4976,97.06753333,97.32963333,97.1985,96.92293333,97.07866133,96.3253,97.7618,98.13836667,98.29193333,98.1462,97.9316,98.073078,95.01343333,97.1984,97.78026667,98.05173333,98.00923333,97.87193333,97.82344367
Shenzhen Growatt New Energy Co.. Ltd.,MIN 11400TL-XH-US [240V],11.4 kW. 240 Vac Hybrid Grid Support Utility Interactive Inverter with PCS Functionality,11.52,240,98,10,,,250,380,480,1.152,2.304,3.456,5.76,8.64,11.52,95.36258,96.95720667,97.47749,97.68496,97.54334333,97.35388333,97.43917007,96.58192333,98.02755,98.39988667,98.52741667,98.43510333,98.25393667,98.34669993,95.45704667,97.19138667,97.74481333,97.97084667,97.83179333,97.65817333,97.71486573
Shenzhen GSL Energy Co.. Ltd.,GSL-H-12KLV-US [240V],12 kW. 240 Vac Grid support Utility Interactive Hybrid Inverter,11.933,240,97,14.29,,,230,360,480,1.193256,2.386512,3.579768,5.96628,8.94942,11.93256,95.02461324,96.09808566,96.53961038,96.49582192,96.12595562,95.90053688,96.19654799,96.59250222,97.19416049,97.51016782,97.3417097,97.23649914,97.10365026,97.25691435,95.81725156,97.00767822,97.4220601,97.26406569,97.13853106,97.03528522,97.1343607
Shenzhen Lux Power Technology Co.. Ltd.,LXP-LB-US 8K [240V],8 kW. 240 Vac Grid Support Utility Interactive Inverter,7.86266,240,96.5,18.84,,,210,360,480,0.786266,1.572532,2.358798,3.93133,5.896995,7.86266,92.95776156,94.88985128,95.74812861,96.28382028,95.97019528,95.86040542,95.82940449,95.57409211,96.57870313,96.68540537,97.0388621,96.74253789,96.74860224,96.74328372,94.68202979,96.178496,96.631815,96.93669003,96.75708777,96.79979634,96.66997503
Shenzhen Lux Power Technology Co.. Ltd.,LXP-LB-US 10K [240V],10 kW. 240 Vac Grid Support Utility Interactive Inverter,9.75858,240,96.5,14.3,,,210,360,480,0.975858,1.951716,2.927574,4.87929,7.318935,9.75858,93.0350086,95.04636146,95.74327906,96.03515341,95.43088112,95.34002858,95.47566254,95.1061134,96.65089063,97.07493131,97.21951837,96.62434735,96.52627002,96.73909728,94.21128257,96.10024708,96.68224314,96.9910652,96.57059479,96.53687612,96.55271557
Shenzhen Lux Power Technology Co.. Ltd.,LXP-LB-US 12K [240V],12kW. 240 Vac Grid Support Utility Interactive Hybrid Inverter,11.933,240,97,14.29,,,230,360,480,1.193256,2.386512,3.579768,5.96628,8.94942,11.93256,95.02461324,96.09808566,96.53961038,96.49582192,96.12595562,95.90053688,96.19654799,96.59250222,97.19416049,97.51016782,97.3417097,97.23649914,97.10365026,97.25691435,95.81725156,97.00767822,97.4220601,97.26406569,97.13853106,97.03528522,97.1343607
SMA America,SBS3.8-US-10 [240V],3.8 kW. 240 Vac. 1-phase. Sunny Boy Storage- Permanently-connected. Transformerless Multimode - Grid Support Utility Interactive and Standalone functionality - Inverter,3.8,240,96.5,6.53,,,220,360,550,0.381286,0.762572,1.143858,1.90643,2.859645,3.81286,92.6936,95.522,96.0988,96.4348,96.4124,96.2874,96.17995,93.606,96.4562,97.1022,97.4216,97.4656,97.3776,97.203498,88.5644,94.7228,96.0868,96.8482,97.0258,97.0206,96.421958
SMA America,SBS5.0-US-10 [240V],5.0 kW. 240 Vac. 1-phase. Sunny Boy Storage- Permanently-connected. Transformerless Multimode - Grid Support Utility Interactive and Standalone functionality - Inverter,5,240,96.5,6.53,,,220,360,550,0.501595,1.00319,1.504785,2.507975,3.7619625,5.01595,93.7572,95.9944,96.3534,96.4338,96.3082,96.1104,96.21238,94.6136,96.9314,97.3164,97.4512,97.3954,97.2108,97.253936,92.4176,95.7396,96.5304,96.9972,97.034,96.5908,96.694304
SMA America,SBS6.0-US-10 [240V],6.0 kW. 240 Vac. 1-phase. Sunny Boy Storage- Permanently-connected. Transformerless Multimode - Grid Support Utility Interactive and Standalone functionality - Inverter,6,240,96.5,6.53,,,220,360,550,0.602196,1.204392,1.806588,3.01098,4.51647,6.02196,94.4642,96.1546,96.429,96.4004,96.1916,95.9566,96.18124,95.8482,97.1984,97.4014,97.4512,97.284,96.9922,97.256898,93.2534,96.2388,96.799,97.0266,96.9664,96.8002,96.765744
SolarEdge Technologies Ltd.,SE3000H-US [240V],3.0 kW. 240 Vac HD-Wave technology hybrid Grid Support Utility Interactive Inverter,2.962,240,99,0,,,360,395,480,0.3,0.6,0.9,1.6,2.1,2.8,95.67,98.01,98.63,99.01,99.19,99.19,98.89,95.39,97.88,98.54,98.96,99.16,99.16,98.83,95.93,98.04,98.57,99,99.08,99.17,98.83
SolarEdge Technologies Ltd.,SE3800H-US [240V],3.8 kW. 240 Vac. 1-phase. HD-Wave technology Grid Support Utility Interactive Inverter,3.747,240,99,0,,,360,395,480,0.3,0.8,1.2,2,2.8,3.6,96.56,98.4,98.82,99.18,99.19,99.2,99,96.34,98.3,98.75,99.14,99.16,99.12,98.95,96.72,98.57,98.82,99.07,99.17,99.08,98.97
SolarEdge Technologies Ltd.,SE3800A-US [240V],3.8 kW. 240 Vac. 1-phase Grid Support Utility Interactive PV and Battery Inverter,3.79,240,98,2.24,,,360,400,480,0.38,0.76,1.14,1.9,2.84,3.79,96.1,97.6,98,98.1,98.1,98.2,98,95.7,97.3,97.8,98.1,98,98.2,97.9,94.6,96.8,97.5,97.9,97.9,97.8,97.6
SolarEdge Technologies Ltd.,SE6000H-US [240V],6 kW. 240 Vac. 1-phase. HD-Wave technology hybrid Grid Support Utility Interactive Inverter,6.046,240,99,4.52,,,360,395,480,0.5,1.3,1.9,3,4.3,5.8,97.17,98.61,98.9,98.95,98.95,98.98,98.96,96.95,98.51,98.82,98.89,98.9,98.95,98.79,96.65,98.32,98.7,98.83,98.85,98.71,98.7
SolarEdge Technologies Ltd.,SE7600H-US [240V],7.6 kW. 240 Vac. 1-phase Grid Support Utility Interactive Inverter,7.616,240,99,4.52,,,360,395,480,0.7,1.6,2.4,3.6,5.5,7.3,97.72,98.8,98.97,98.97,99.04,98.73,98.94,97.52,98.7,98.91,98.93,99.02,98.69,98.89,97.24,98.57,98.83,98.87,98.75,98.71,98.71
SolarEdge Technologies Ltd.,SE7600A-US [240V],7.6 kW. 240 Vac. 1-phase Grid Support Utility Interactive PV and Battery Inverter,7.625,240,97.5,2.16,,,360,400,480,0.7625,1.525,2.288,3.813,5.719,7.625,97,97.9,98,97.9,97.7,97.3,97.7,96.6,97.8,97.9,97.9,97.6,97.3,97.7,95.7,97.4,97.6,97.6,97.5,97.1,97.5
SolarEdge Technologies Ltd.,SE10000H-US [240V],10 kW. 240 Vac. 1-phase. HD-Wave technology Grid Support Utility Interactive Inverter,9.994,240,99,6,,,360,395,480,0.999,1.999,2.998,4.997,7.496,9.994,97.86,98.83,98.94,99.23,98.95,98.63,98.94,97.69,98.74,98.88,99.18,98.91,98.55,98.89,97.44,98.54,98.68,98.7,98.62,98.1,98.57
SolarEdge Technologies Ltd.,SE11400H-US [240V],11.4 kW. 240 Vac. HD-Wave technology Grid Support Utility Interactive Inverter,11.393,240,99,6,,,360,395,480,1.139,2.279,3.418,5.697,8.545,11.393,97.88,98.84,98.95,99.16,98.82,98.41,98.85,97.91,98.83,98.93,99.17,98.83,98.4,98.85,97.42,98.63,98.79,98.82,98.8,98.39,98.72
SolarJuice American Inc.,S4A-H60 [240V],6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,5.57,240,94,25,,,240,335,425,0.575,1.15,1.725,2.875,4.3125,5.75,86.86968282,91.49432334,93.19750713,94.27734796,94.5285771,94.41948009,93.85256728,86.53469254,91.71923739,93.53264188,94.76075866,95.11601262,95.14251447,94.33963832,85.94408366,91.05582687,93.11956528,94.55685226,95.05593394,95.18881225,94.1609271
SolarJuice American Inc.,S4A-A60 [240V],6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,5.732,240,94,25,,,360,430,500,0.5732,1.1464,1.7196,2.866,4.299,5.732,86.11043474,91.38849464,93.35108744,94.7497621,94.83810856,95.05060446,94.13015041,85.90742769,91.67752373,93.5458963,95.09320206,94.94489841,95.31178927,94.3016389,85.57562449,91.81869845,93.69181619,94.56683252,94.96797215,95.20942456,94.20950914
SolarJuice American Inc.,S4A-H70 [240V],7 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,6.666,240,94.5,25,,,290,360,425,0.6666,1.3332,1.9998,3.333,4.9995,6.666,88.19254533,92.4800246,93.86422265,94.72817737,94.85927755,94.66160392,94.31682431,87.89501674,92.55220901,93.98568097,94.93925504,95.14598543,95.08434622,94.54052598,87.18829039,91.84027836,93.66534625,94.81241511,95.18815169,95.18357601,94.43889346
SolarJuice American Inc.,S4A-A70 [240V],7 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,6.68,240,95,25,,,280,390,500,0.668,1.336,2.004,3.34,5.01,6.68,88.2923772,93.48385218,94.88248185,95.53001609,95.11351908,94.47592068,94.78705005,88.5638631,92.57622722,94.65479402,95.55142668,95.42783592,95.2339369,94.93419065,87.5631131,92.15809758,94.26124329,95.39276395,95.22659313,94.6733281,94.65801979
SolarJuice American Inc.,S4A-H76 [240V],7.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,7.642,240,95.5,44,,,304,402,500,0.7641532,1.5283064,2.2924596,3.820766,5.731149,7.641532,91.70741818,94.57294389,95.3432084,95.73283453,95.65006363,95.38561424,95.40583862,90.55734915,94.48369558,95.23725446,95.75218786,95.75516252,95.5730134,95.41179553,93.45463945,95.5642993,96.16592466,96.48873914,96.36511039,96.14492525,96.19970149
SolarJuice American Inc.,S4A-A76 [240V],7.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,7.832,240,95.5,49.5,,,320,375,430,0.7832056,1.5664112,2.3496168,3.916028,5.874042,7.832056,91.43117354,94.9622193,95.62419916,95.75096782,95.44009596,94.97588249,95.32001003,92.29516324,94.86935798,95.60946117,95.93578666,95.74142197,95.33204636,95.56448093,92.76179911,95.06164026,95.71488524,95.90281805,95.76321778,95.43686893,95.61528087
SolarJuice American Inc.,S4A-H86 [240V],8.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,8.604,240,96,40,,,258,379,500,0.860444,1.720888,2.581332,4.30222,6.45333,8.60444,92.69933436,94.53992862,95.29782475,95.6136113,95.4241476,94.94041372,95.27138606,92.8440511,95.28941579,95.9701449,96.18245071,95.87159855,95.52933717,95.78137896,93.69408391,95.77680652,96.27449932,96.51940873,96.29684427,95.89216436,96.19055511
SolarJuice American Inc.,S4A-A86 [240V],8.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,8.613,240,95.5,42,,,363,396.5,430,0.8613,1.7226,2.5839,4.3065,6.45975,8.613,93.0135086,95.28054918,95.80882018,95.92959765,95.63120674,95.18939281,95.57085094,92.85842601,95.24742892,95.80679966,95.99888651,95.74737358,95.32272793,95.64553501,92.57570967,95.11976236,95.72335138,95.98828037,95.83460377,95.45241136,95.66831811
Sol-Ark,5K-120V/8K-230V-1P [240V],8 kW. 240 Vac Grid Support Utility Interactive PV and Battery,7.9703,240,96.5,19.3,,,200,312.5,425,0.79703,1.59406,2.39109,3.98515,5.977725,7.9703,94.432,96.79,97.304,96.606,96.184,95.546,96.33534,94.82,97.058,97.568,96.802,96.458,95.99,96.60452,94.374,96.7,97.082,96.412,95.828,95.31,96.06066
Sol-Ark,Sol-Ark-8k-48-ST [240V],8 KW. 240 Vac Grid Support Utility Interactive PV and Battery Inverter with PCS functionality,7.976,240,96.5,13.4,,,240,370,425,0.797616552,1.595233104,2.392849656,3.98808276,5.98212414,7.97616552,91.8196158,94.91099778,95.52051377,97.07955087,96.98801209,97.13049899,96.52767321,91.670909,95.00084136,95.70773217,97.54654849,97.44586223,97.08346102,96.8870615,91.55133333,95.07170672,95.85843856,97.6006364,97.27396276,97.08678933,96.82432467
Sol-Ark,Sol-Ark-12K-P [240V],9 kW. 240 Vac Grid Support Utility Interactive PV and Battery Inverter with PCS functionality,8.98,240,96.5,13.4,,,240,370,425,0.898216838,1.796433676,2.694650513,4.491084189,6.7,9,91.8,94.9,95.6,97.1,97,97.1,96.5,91.6,95,95.7,97.5,97.4,97.1,96.9,91.6,95,95.8,97.6,97.2,97,96.8
Sol-Ark,Sol-Ark-9k-48-ST [240V],9 kW. 240 Vac Grid Support Utility Interactive PV and Battery Inverter,8.98,240,96.5,13.4,,,240,370,425,0.898216838,1.796433676,2.694650513,4.491084189,6.7,9,91.8,94.9,95.6,97.1,97,97.1,96.5,91.6,95,95.7,97.5,97.4,97.1,96.9,91.6,95,95.8,97.6,97.2,97,96.8
Sol-Ark,Limitless 15K-LV [240V],15 kW. 240 Vac Grid Support Utility Interactive PV and Battery Inverter with PCS functionality,15.04,240,96.5,21.2,,,200,320,425,1.50437274,3.00874548,4.51311822,7.5218637,11.28279555,15.0437274,93.582,95.8704,97.6968,97.062,96.661,96.4142,96.694476,93.693,96.1402,97.7394,97.2496,96.7728,96.4702,96.818968,93.6154,95.9584,97.6952,97.089,96.7006,96.4,96.725968
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-HYB-3.8K-G2 [240V],3.8 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,3.805,240,97,1.2,,,175.4,337.9,499.5,0.38047,0.76094,1.14141,1.90235,2.853525,3.8047,92.7831873,95.37829826,96.12207692,96.53472782,96.58847256,96.4765394,96.3029019,94.0898888,96.21931352,96.88503092,97.32483226,97.46610851,97.44265329,97.16814989,91.46854075,96.31706681,97.12806981,97.44917425,97.65555409,97.66193092,97.23483016
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-AC-3.8K-G2 [240V],3.8 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,3.81,240,95,1.2,,,75.6,262.8,450,0.38096,0.76192,1.14288,1.9048,2.8572,3.8096,89.55179198,92.85915019,93.71679751,94.01933347,93.77903261,93.4412167,93.59005304,88.02850599,94.02982192,95.58657049,96.46368299,96.74732313,96.84582754,96.06876586,87.54355429,93.89966382,95.47776569,96.37590334,96.85968925,97.01332635,96.07929857
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-HYB-5.0K-G2 [240V],5.0 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,5.003,240,97.5,1.2,,,229.9,363.7,499.9,0.50027,1.00054,1.50081,2.50135,3.752025,5.0027,94.49959475,96.24517503,96.76564073,97.00817415,96.98372018,96.85201996,96.8198087,95.75458864,97.26119713,97.46570922,97.7249397,97.72389974,97.64050014,97.58705771,94.81215682,97.07102644,97.36779853,97.65909314,97.71178664,97.62790436,97.50722512
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-AC-5.0K-G2 [240V],5.0 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,5.03,240,96,1.2,,,100.4,275.5,449.9,0.503,1.006,1.509,2.515,3.7725,5.03,91.35237194,94.11661559,94.75340416,95.02686845,94.86946878,94.5366646,94.69362821,91.14030683,95.31887376,96.21287865,96.69957709,96.90429052,96.9327501,96.46992406,89.75480458,95.136979,96.09047965,96.67982001,97.00810182,97.0804723,96.44897847
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Hybrid-6.0-US [240V],6.0 kW. 240 Vac Transformerless Hybrid Grid Support Utility Interactive Inverter with PV arc detector,5.57,240,94,25,,,240,335,425,0.575,1.15,1.725,2.875,4.3125,5.75,86.86968282,91.49432334,93.19750713,94.27734796,94.5285771,94.41948009,93.85256728,86.53469254,91.71923739,93.53264188,94.76075866,95.11601262,95.14251447,94.33963832,85.94408366,91.05582687,93.11956528,94.55685226,95.05593394,95.18881225,94.1609271
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Fit-6.0-US [240V],6.0 kW. 240 Vac Transformerless Bi-directional Grid Support Utility Interactive Battery Inverter,5.732,240,94,25,,,360,430,500,0.5732,1.1464,1.7196,2.866,4.299,5.732,86.11043474,91.38849464,93.35108744,94.7497621,94.83810856,95.05060446,94.13015041,85.90742769,91.67752373,93.5458963,95.09320206,94.94489841,95.31178927,94.3016389,85.57562449,91.81869845,93.69181619,94.56683252,94.96797215,95.20942456,94.20950914
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-HYB-6.0K-G2 [240V],6.0 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,6.017,240,97.5,1.2,,,277,388.3,498.7,0.60166,1.20332,1.80498,3.0083,4.51245,6.0166,95.05932471,96.78007732,97.1224088,97.2712157,97.19268785,97.00290452,97.08529099,96.31286906,97.4580376,97.74778937,97.8565773,97.77581805,97.64504485,97.70846841,94.8068039,96.94408695,97.52456366,97.76568102,97.65707052,97.5828995,97.51060951
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-AC-6.0K-G2 [240V],6.0 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,6.035,240,96,1.2,,,121.1,285.1,449.9,0.60349,1.20698,1.81047,3.01745,4.526175,6.0349,92.43536384,94.75172653,95.30643446,95.49571563,95.35294931,94.96695574,95.21128422,92.5819594,95.97506566,96.56137446,96.83847777,96.96419296,96.91499679,96.66224903,91.28307583,95.62424827,96.32675423,96.81116396,97.04612442,97.08130083,96.61060137
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Hybrid-7.0-US [240V],7.0 kW. 240 Vac Transformerless Hybrid Grid Support Utility Interactive Inverter with PV arc detector,6.666,240,94.5,25,,,290,360,425,0.6666,1.3332,1.9998,3.333,4.9995,6.666,88.19254533,92.4800246,93.86422265,94.72817737,94.85927755,94.66160392,94.31682431,87.89501674,92.55220901,93.98568097,94.93925504,95.14598543,95.08434622,94.54052598,87.18829039,91.84027836,93.66534625,94.81241511,95.18815169,95.18357601,94.43889346
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Fit-7.0-US [240V],7.0 kW. 240 Vac Transformerless Bi-directional Grid Support Utility Interactive Battery Inverter,6.68,240,95,25,,,280,390,500,0.668,1.336,2.004,3.34,5.01,6.68,88.2923772,93.48385218,94.88248185,95.53001609,95.11351908,94.47592068,94.78705005,88.5638631,92.57622722,94.65479402,95.55142668,95.42783592,95.2339369,94.93419065,87.5631131,92.15809758,94.26124329,95.39276395,95.22659313,94.6733281,94.65801979
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-HYB-7.6K-G2 [240V],7.6 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,7.593,240,97.5,1.2,,,234.1,365.5,498.4,0.75932,1.51864,2.27796,3.7966,5.6949,7.5932,95.53009402,96.93545402,97.20776834,97.31903485,96.95340502,96.70557159,96.99048922,96.66766762,97.83574545,97.97051146,97.93703043,97.77402258,97.53346363,97.77863689,96.05748031,97.25003475,97.82063072,97.87415133,97.74812737,97.61844711,97.68427828
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-AC-7.6K-G2 [240V],7.6 kW. 240 Vac Grid support utility-interactive Power Conversion System. with Battery Interface (BI). A1-B1-200-G2.,7.601,240,96.5,1.2,,,149.7,300.1,449.8,0.76005,1.5201,2.28015,3.80025,5.700375,7.6005,93.37099552,95.37116841,95.81067752,95.8958197,95.68554932,95.32020008,95.61815282,94.12395069,96.4540246,96.80952607,97.00540003,96.9851994,96.81220391,96.81870227,93.44129076,96.16888643,96.70563907,96.97965709,97.07955153,97.00646639,96.81898626
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Hybrid-7.6-US [240V],7.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,7.642,240,95.5,44,,,304,402,500,0.7641532,1.5283064,2.2924596,3.820766,5.731149,7.641532,91.70741818,94.57294389,95.3432084,95.73283453,95.65006363,95.38561424,95.40583862,90.55734915,94.48369558,95.23725446,95.75218786,95.75516252,95.5730134,95.41179553,93.45463945,95.5642993,96.16592466,96.48873914,96.36511039,96.14492525,96.19970149
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Fit-7.6-US [240V],7.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. battery Grid Support Utility Interactive Inverter,7.832,240,95.5,49.5,,,320,375,430,0.7832056,1.5664112,2.3496168,3.916028,5.874042,7.832056,91.43117354,94.9622193,95.62419916,95.75096782,95.44009596,94.97588249,95.32001003,92.29516324,94.86935798,95.60946117,95.93578666,95.74142197,95.33204636,95.56448093,92.76179911,95.06164026,95.71488524,95.90281805,95.76321778,95.43686893,95.61528087
SolaX Power Network Technology (Zhe jiang) Co.. Ltd.,A1-Hybrid-8.6-US [240V],8.6 kW. 240 Vac. 1-phase. transformerless. bidirectional. hybrid PV and Battery Grid Support Utility Interactive Inverter with PV arc detector,8.604,240,96,40,,,258,379,500,0.860444,1.720888,2.581332,4.30222,6.45333,8.60444,92.69933436,94.53992862,95.29782475,95.6136113,95.4241476,94.94041372,95.27138606,92.8440511,95.28941579,95.9701449,96.18245071,95.87159855,95.52933717,95.78137896,93.69408391,95.77680652,96.27449932,96.51940873,96.29684427,95.89216436,96.19055511
